student_id,district,street,city,state,zip,phone1,phone2,refer_code,int_date
159695,Riverdale,XXX,XXX,XXX,XXX,XXX,XXX,ML,07/03/2016
159704,St. Paul,XXX,XXX,XXX,XXX,XXX,XXX,NA,NA
159706,Wilsonville,XXX,XXX,XXX,XXX,XXX,XXX,NA,14/09/2018
159708,Sherwood,XXX,XXX,XXX,XXX,XXX,XXX,NA,30/04/2017
159709,Wilsonville,XXX,XXX,XXX,XXX,XXX,XXX,NA,NA
159710,Beaverton,XXX,XXX,XXX,XXX,XXX,XXX,NA,NA
159713,Riverdale,XXX,XXX,XXX,XXX,XXX,XXX,NA,23/10/2018
159715,Sherwood,XXX,XXX,XXX,XXX,XXX,XXX,NA,28/12/2017
159716,Camas,XXX,XXX,XXX,XXX,XXX,XXX,NA,NA
159723,Wilsonville,XXX,XXX,XXX,XXX,XXX,XXX,NA,NA
159726,Sherwood,XXX,XXX,XXX,XXX,XXX,XXX,ML,22/10/2017
159728,Wilsonville,XXX,XXX,XXX,XXX,XXX,XXX,NA,14/07/2018
159730,St. Paul,XXX,XXX,XXX,XXX,XXX,XXX,NA,14/04/2017
159731,Sherwood,XXX,XXX,XXX,XXX,XXX,XXX,NA,NA
159742,Sherwood,XXX,XXX,XXX,XXX,XXX,XXX,NA,10/03/2018
159744,Lake Oswego,XXX,XXX,XXX,XXX,XXX,XXX,NA,24/01/2018
159752,Lake Oswego,XXX,XXX,XXX,XXX,XXX,XXX,NA,NA
159755,Ridgefield,XXX,XXX,XXX,XXX,XXX,XXX,NA,NA
159758,Wilsonville,XXX,XXX,XXX,XXX,XXX,XXX,ML,NA
159770,Wilsonville,XXX,XXX,XXX,XXX,XXX,XXX,NA,NA
159775,Wilsonville,XXX,XXX,XXX,XXX,XXX,XXX,NA,20/06/2017
159781,Lake Oswego,XXX,XXX,XXX,XXX,XXX,XXX,NA,22/02/2017
159783,Ridgefield,XXX,XXX,XXX,XXX,XXX,XXX,AD,NA
159786,Beaverton,XXX,XXX,XXX,XXX,XXX,XXX,AD,NA
159795,Sherwood,XXX,XXX,XXX,XXX,XXX,XXX,NA,NA
159805,Ridgefield,XXX,XXX,XXX,XXX,XXX,XXX,NA,NA
159808,Sherwood,XXX,XXX,XXX,XXX,XXX,XXX,FF,NA
159810,Ridgefield,XXX,XXX,XXX,XXX,XXX,XXX,NA,07/11/2017
159814,Wilsonville,XXX,XXX,XXX,XXX,XXX,XXX,NA,26/10/2017
159816,Ridgefield,XXX,XXX,XXX,XXX,XXX,XXX,NA,03/01/2018
159819,Riverdale,XXX,XXX,XXX,XXX,XXX,XXX,NA,NA
159821,Wilsonville,XXX,XXX,XXX,XXX,XXX,XXX,NA,NA
159827,Sherwood,XXX,XXX,XXX,XXX,XXX,XXX,NA,NA
159829,Wilsonville,XXX,XXX,XXX,XXX,XXX,XXX,NA,26/07/2018
159830,Wilsonville,XXX,XXX,XXX,XXX,XXX,XXX,NA,NA
159832,Camas,XXX,XXX,XXX,XXX,XXX,XXX,NA,NA
159835,Wilsonville,XXX,XXX,XXX,XXX,XXX,XXX,NA,NA
159839,Camas,XXX,XXX,XXX,XXX,XXX,XXX,NA,NA
159840,Beaverton,XXX,XXX,XXX,XXX,XXX,XXX,NA,NA
159842,Beaverton,XXX,XXX,XXX,XXX,XXX,XXX,ML,02/06/2016
159850,St. Paul,XXX,XXX,XXX,XXX,XXX,XXX,NA,23/03/2018
159855,Ridgefield,XXX,XXX,XXX,XXX,XXX,XXX,NA,16/02/2018
159859,Sherwood,XXX,XXX,XXX,XXX,XXX,XXX,NA,NA
159860,Riverdale,XXX,XXX,XXX,XXX,XXX,XXX,NA,01/10/2018
159862,Lake Oswego,XXX,XXX,XXX,XXX,XXX,XXX,NA,NA
159870,Wilsonville,XXX,XXX,XXX,XXX,XXX,XXX,NA,NA
159871,Ridgefield,XXX,XXX,XXX,XXX,XXX,XXX,ML,01/06/2018
159879,Beaverton,XXX,XXX,XXX,XXX,XXX,XXX,NA,05/09/2018
159886,St. Paul,XXX,XXX,XXX,XXX,XXX,XXX,NA,NA
159894,Sherwood,XXX,XXX,XXX,XXX,XXX,XXX,NA,16/05/2018
159896,Wilsonville,XXX,XXX,XXX,XXX,XXX,XXX,NA,NA
159898,Wilsonville,XXX,XXX,XXX,XXX,XXX,XXX,NA,NA
159900,St. Paul,XXX,XXX,XXX,XXX,XXX,XXX,NA,NA
159911,Wilsonville,XXX,XXX,XXX,XXX,XXX,XXX,NA,NA
159913,Ridgefield,XXX,XXX,XXX,XXX,XXX,XXX,NA,NA
159915,Sherwood,XXX,XXX,XXX,XXX,XXX,XXX,NA,26/10/2017
159917,Wilsonville,XXX,XXX,XXX,XXX,XXX,XXX,NA,NA
159931,Ridgefield,XXX,XXX,XXX,XXX,XXX,XXX,NA,04/09/2017
159932,Beaverton,XXX,XXX,XXX,XXX,XXX,XXX,FF,NA
159935,Beaverton,XXX,XXX,XXX,XXX,XXX,XXX,ML,NA
159942,Lake Oswego,XXX,XXX,XXX,XXX,XXX,XXX,AD,NA
159946,Ridgefield,XXX,XXX,XXX,XXX,XXX,XXX,NA,07/03/2017
159950,Wilsonville,XXX,XXX,XXX,XXX,XXX,XXX,ML,NA
159951,Wilsonville,XXX,XXX,XXX,XXX,XXX,XXX,FF,02/01/2018
159958,Sherwood,XXX,XXX,XXX,XXX,XXX,XXX,NA,02/03/2016
159959,Lake Oswego,XXX,XXX,XXX,XXX,XXX,XXX,NA,18/02/2016
159961,Wilsonville,XXX,XXX,XXX,XXX,XXX,XXX,NA,NA
159963,Sherwood,XXX,XXX,XXX,XXX,XXX,XXX,ML,NA
159973,St. Paul,XXX,XXX,XXX,XXX,XXX,XXX,NA,NA
159977,Camas,XXX,XXX,XXX,XXX,XXX,XXX,ML,NA
159978,Sherwood,XXX,XXX,XXX,XXX,XXX,XXX,NA,14/11/2018
159981,Beaverton,XXX,XXX,XXX,XXX,XXX,XXX,NA,NA
159984,Camas,XXX,XXX,XXX,XXX,XXX,XXX,FF,NA
159989,St. Paul,XXX,XXX,XXX,XXX,XXX,XXX,NA,NA
159990,Riverdale,XXX,XXX,XXX,XXX,XXX,XXX,NA,NA
159991,Sherwood,XXX,XXX,XXX,XXX,XXX,XXX,NA,NA
160004,Lake Oswego,XXX,XXX,XXX,XXX,XXX,XXX,NA,NA
160005,St. Paul,XXX,XXX,XXX,XXX,XXX,XXX,NA,NA
160007,Wilsonville,XXX,XXX,XXX,XXX,XXX,XXX,NA,13/03/2017
160008,Beaverton,XXX,XXX,XXX,XXX,XXX,XXX,NA,01/11/2017
160017,Sherwood,XXX,XXX,XXX,XXX,XXX,XXX,NA,NA
160020,St. Paul,XXX,XXX,XXX,XXX,XXX,XXX,NA,NA
160025,Lake Oswego,XXX,XXX,XXX,XXX,XXX,XXX,NA,NA
160026,Beaverton,XXX,XXX,XXX,XXX,XXX,XXX,NA,NA
160028,St. Paul,XXX,XXX,XXX,XXX,XXX,XXX,ML,23/02/2018
160030,Riverdale,XXX,XXX,XXX,XXX,XXX,XXX,NA,NA
160036,Wilsonville,XXX,XXX,XXX,XXX,XXX,XXX,ML,NA
160042,Camas,XXX,XXX,XXX,XXX,XXX,XXX,AD,07/01/2017
160049,Lake Oswego,XXX,XXX,XXX,XXX,XXX,XXX,NA,04/06/2018
160051,Sherwood,XXX,XXX,XXX,XXX,XXX,XXX,NA,NA
160052,Wilsonville,XXX,XXX,XXX,XXX,XXX,XXX,FF,NA
160060,Ridgefield,XXX,XXX,XXX,XXX,XXX,XXX,NA,NA
160065,Wilsonville,XXX,XXX,XXX,XXX,XXX,XXX,NA,NA
160068,Camas,XXX,XXX,XXX,XXX,XXX,XXX,ML,NA
160077,Sherwood,XXX,XXX,XXX,XXX,XXX,XXX,NA,05/10/2016
160078,Ridgefield,XXX,XXX,XXX,XXX,XXX,XXX,NA,NA
160080,Sherwood,XXX,XXX,XXX,XXX,XXX,XXX,NA,01/04/2016
160089,Beaverton,XXX,XXX,XXX,XXX,XXX,XXX,NA,NA
160091,Lake Oswego,XXX,XXX,XXX,XXX,XXX,XXX,ML,03/12/2016
160096,Ridgefield,XXX,XXX,XXX,XXX,XXX,XXX,NA,17/10/2018
160098,Beaverton,XXX,XXX,XXX,XXX,XXX,XXX,NA,13/10/2016
160099,Beaverton,XXX,XXX,XXX,XXX,XXX,XXX,NA,NA
160100,St. Paul,XXX,XXX,XXX,XXX,XXX,XXX,NA,26/02/2018
160102,Wilsonville,XXX,XXX,XXX,XXX,XXX,XXX,FF,NA
160105,St. Paul,XXX,XXX,XXX,XXX,XXX,XXX,NA,31/03/2018
160112,Sherwood,XXX,XXX,XXX,XXX,XXX,XXX,NA,30/01/2017
160113,St. Paul,XXX,XXX,XXX,XXX,XXX,XXX,NA,30/05/2016
160123,Lake Oswego,XXX,XXX,XXX,XXX,XXX,XXX,NA,NA
160124,Camas,XXX,XXX,XXX,XXX,XXX,XXX,NA,01/07/2016
160128,Sherwood,XXX,XXX,XXX,XXX,XXX,XXX,NA,09/01/2017
160129,Lake Oswego,XXX,XXX,XXX,XXX,XXX,XXX,FF,NA
160130,Camas,XXX,XXX,XXX,XXX,XXX,XXX,NA,NA
160134,Sherwood,XXX,XXX,XXX,XXX,XXX,XXX,NA,24/02/2018
160137,Ridgefield,XXX,XXX,XXX,XXX,XXX,XXX,NA,NA
160139,Wilsonville,XXX,XXX,XXX,XXX,XXX,XXX,NA,24/12/2016
160141,St. Paul,XXX,XXX,XXX,XXX,XXX,XXX,NA,NA
160144,Sherwood,XXX,XXX,XXX,XXX,XXX,XXX,ML,NA
160150,Lake Oswego,XXX,XXX,XXX,XXX,XXX,XXX,NA,01/06/2018
160158,Wilsonville,XXX,XXX,XXX,XXX,XXX,XXX,NA,NA
160160,Camas,XXX,XXX,XXX,XXX,XXX,XXX,NA,NA
160164,Beaverton,XXX,XXX,XXX,XXX,XXX,XXX,NA,05/02/2017
160167,Camas,XXX,XXX,XXX,XXX,XXX,XXX,AD,NA
160169,Riverdale,XXX,XXX,XXX,XXX,XXX,XXX,NA,NA
160171,Riverdale,XXX,XXX,XXX,XXX,XXX,XXX,NA,03/05/2018
160175,Sherwood,XXX,XXX,XXX,XXX,XXX,XXX,NA,NA
160176,Wilsonville,XXX,XXX,XXX,XXX,XXX,XXX,ML,NA
160177,Beaverton,XXX,XXX,XXX,XXX,XXX,XXX,NA,NA
160178,Lake Oswego,XXX,XXX,XXX,XXX,XXX,XXX,NA,NA
160182,Sherwood,XXX,XXX,XXX,XXX,XXX,XXX,NA,NA
160188,Beaverton,XXX,XXX,XXX,XXX,XXX,XXX,NA,NA
160191,Wilsonville,XXX,XXX,XXX,XXX,XXX,XXX,ML,NA
160192,Sherwood,XXX,XXX,XXX,XXX,XXX,XXX,NA,03/02/2017
160193,Camas,XXX,XXX,XXX,XXX,XXX,XXX,NA,05/12/2016
160196,St. Paul,XXX,XXX,XXX,XXX,XXX,XXX,FF,NA
160202,Sherwood,XXX,XXX,XXX,XXX,XXX,XXX,NA,10/07/2016
160210,Wilsonville,XXX,XXX,XXX,XXX,XXX,XXX,NA,13/12/2017
160224,Camas,XXX,XXX,XXX,XXX,XXX,XXX,NA,NA
160225,Wilsonville,XXX,XXX,XXX,XXX,XXX,XXX,FF,NA
160226,Beaverton,XXX,XXX,XXX,XXX,XXX,XXX,NA,NA
160230,St. Paul,XXX,XXX,XXX,XXX,XXX,XXX,NA,NA
160233,Wilsonville,XXX,XXX,XXX,XXX,XXX,XXX,NA,14/09/2017
160239,Sherwood,XXX,XXX,XXX,XXX,XXX,XXX,NA,NA
160240,Ridgefield,XXX,XXX,XXX,XXX,XXX,XXX,FF,07/05/2016
160245,Beaverton,XXX,XXX,XXX,XXX,XXX,XXX,NA,NA
160251,Beaverton,XXX,XXX,XXX,XXX,XXX,XXX,NA,16/04/2018
160252,Wilsonville,XXX,XXX,XXX,XXX,XXX,XXX,NA,28/07/2016
160260,Sherwood,XXX,XXX,XXX,XXX,XXX,XXX,NA,NA
160261,Wilsonville,XXX,XXX,XXX,XXX,XXX,XXX,NA,09/07/2018
160265,Wilsonville,XXX,XXX,XXX,XXX,XXX,XXX,NA,11/04/2017
160266,Ridgefield,XXX,XXX,XXX,XXX,XXX,XXX,NA,11/04/2017
160275,Riverdale,XXX,XXX,XXX,XXX,XXX,XXX,NA,22/10/2016
160286,Ridgefield,XXX,XXX,XXX,XXX,XXX,XXX,NA,NA
160290,Riverdale,XXX,XXX,XXX,XXX,XXX,XXX,NA,NA
160293,Lake Oswego,XXX,XXX,XXX,XXX,XXX,XXX,NA,26/11/2017
160294,Wilsonville,XXX,XXX,XXX,XXX,XXX,XXX,AD,11/08/2017
160303,St. Paul,XXX,XXX,XXX,XXX,XXX,XXX,NA,24/10/2017
160304,Camas,XXX,XXX,XXX,XXX,XXX,XXX,NA,28/01/2017
160324,St. Paul,XXX,XXX,XXX,XXX,XXX,XXX,ML,NA
160325,St. Paul,XXX,XXX,XXX,XXX,XXX,XXX,NA,NA
160326,St. Paul,XXX,XXX,XXX,XXX,XXX,XXX,NA,NA
160327,Lake Oswego,XXX,XXX,XXX,XXX,XXX,XXX,NA,NA
160329,Sherwood,XXX,XXX,XXX,XXX,XXX,XXX,NA,20/05/2018
160331,Lake Oswego,XXX,XXX,XXX,XXX,XXX,XXX,AD,NA
160332,Wilsonville,XXX,XXX,XXX,XXX,XXX,XXX,NA,24/09/2017
160337,Wilsonville,XXX,XXX,XXX,XXX,XXX,XXX,NA,NA
160345,Ridgefield,XXX,XXX,XXX,XXX,XXX,XXX,NA,NA
160355,Lake Oswego,XXX,XXX,XXX,XXX,XXX,XXX,ML,06/06/2016
160360,Camas,XXX,XXX,XXX,XXX,XXX,XXX,NA,NA
160362,Ridgefield,XXX,XXX,XXX,XXX,XXX,XXX,NA,14/07/2018
160365,Wilsonville,XXX,XXX,XXX,XXX,XXX,XXX,ML,NA
160368,Camas,XXX,XXX,XXX,XXX,XXX,XXX,ML,NA
160372,Beaverton,XXX,XXX,XXX,XXX,XXX,XXX,NA,20/06/2017
160373,Beaverton,XXX,XXX,XXX,XXX,XXX,XXX,NA,16/07/2016
160374,Lake Oswego,XXX,XXX,XXX,XXX,XXX,XXX,NA,18/08/2016
160375,Lake Oswego,XXX,XXX,XXX,XXX,XXX,XXX,NA,NA
160382,Camas,XXX,XXX,XXX,XXX,XXX,XXX,NA,09/12/2017
160398,Lake Oswego,XXX,XXX,XXX,XXX,XXX,XXX,NA,NA
160403,Riverdale,XXX,XXX,XXX,XXX,XXX,XXX,NA,NA
160405,Sherwood,XXX,XXX,XXX,XXX,XXX,XXX,NA,NA
160409,Sherwood,XXX,XXX,XXX,XXX,XXX,XXX,AD,NA
160413,Beaverton,XXX,XXX,XXX,XXX,XXX,XXX,NA,NA
160415,Ridgefield,XXX,XXX,XXX,XXX,XXX,XXX,NA,NA
160416,Beaverton,XXX,XXX,XXX,XXX,XXX,XXX,NA,NA
160421,Lake Oswego,XXX,XXX,XXX,XXX,XXX,XXX,NA,NA
160425,Wilsonville,XXX,XXX,XXX,XXX,XXX,XXX,NA,13/12/2017
160432,Lake Oswego,XXX,XXX,XXX,XXX,XXX,XXX,NA,NA
160435,Ridgefield,XXX,XXX,XXX,XXX,XXX,XXX,NA,NA
160437,Ridgefield,XXX,XXX,XXX,XXX,XXX,XXX,NA,NA
160443,Ridgefield,XXX,XXX,XXX,XXX,XXX,XXX,NA,24/02/2018
160444,Sherwood,XXX,XXX,XXX,XXX,XXX,XXX,NA,NA
160445,Camas,XXX,XXX,XXX,XXX,XXX,XXX,NA,NA
160457,Lake Oswego,XXX,XXX,XXX,XXX,XXX,XXX,NA,29/04/2017
160461,Camas,XXX,XXX,XXX,XXX,XXX,XXX,NA,NA
160462,Lake Oswego,XXX,XXX,XXX,XXX,XXX,XXX,NA,09/04/2017
160464,Wilsonville,XXX,XXX,XXX,XXX,XXX,XXX,NA,NA
160467,Sherwood,XXX,XXX,XXX,XXX,XXX,XXX,NA,NA
160469,Sherwood,XXX,XXX,XXX,XXX,XXX,XXX,NA,NA
160470,St. Paul,XXX,XXX,XXX,XXX,XXX,XXX,NA,08/06/2016
160471,Beaverton,XXX,XXX,XXX,XXX,XXX,XXX,NA,NA
160473,Ridgefield,XXX,XXX,XXX,XXX,XXX,XXX,NA,14/09/2018
160479,St. Paul,XXX,XXX,XXX,XXX,XXX,XXX,NA,04/09/2017
160482,Sherwood,XXX,XXX,XXX,XXX,XXX,XXX,NA,NA
160487,Sherwood,XXX,XXX,XXX,XXX,XXX,XXX,NA,27/09/2017
160490,Lake Oswego,XXX,XXX,XXX,XXX,XXX,XXX,NA,09/02/2016
160491,Lake Oswego,XXX,XXX,XXX,XXX,XXX,XXX,NA,26/02/2016
160504,Wilsonville,XXX,XXX,XXX,XXX,XXX,XXX,NA,NA
160506,Ridgefield,XXX,XXX,XXX,XXX,XXX,XXX,ML,NA
160507,Ridgefield,XXX,XXX,XXX,XXX,XXX,XXX,NA,NA
160510,Sherwood,XXX,XXX,XXX,XXX,XXX,XXX,ML,25/07/2018
160511,Sherwood,XXX,XXX,XXX,XXX,XXX,XXX,NA,14/06/2016
160514,Sherwood,XXX,XXX,XXX,XXX,XXX,XXX,NA,NA
160516,Beaverton,XXX,XXX,XXX,XXX,XXX,XXX,NA,NA
160519,Lake Oswego,XXX,XXX,XXX,XXX,XXX,XXX,NA,NA
160532,Sherwood,XXX,XXX,XXX,XXX,XXX,XXX,NA,04/04/2018
160535,Riverdale,XXX,XXX,XXX,XXX,XXX,XXX,NA,NA
160538,Beaverton,XXX,XXX,XXX,XXX,XXX,XXX,NA,NA
160539,Sherwood,XXX,XXX,XXX,XXX,XXX,XXX,NA,NA
160540,Ridgefield,XXX,XXX,XXX,XXX,XXX,XXX,FF,NA
160549,Riverdale,XXX,XXX,XXX,XXX,XXX,XXX,NA,NA
160550,Beaverton,XXX,XXX,XXX,XXX,XXX,XXX,ML,19/10/2018
160551,Lake Oswego,XXX,XXX,XXX,XXX,XXX,XXX,NA,NA
160556,Wilsonville,XXX,XXX,XXX,XXX,XXX,XXX,FF,NA
160557,Beaverton,XXX,XXX,XXX,XXX,XXX,XXX,NA,NA
160558,Beaverton,XXX,XXX,XXX,XXX,XXX,XXX,NA,NA
160563,Lake Oswego,XXX,XXX,XXX,XXX,XXX,XXX,NA,22/03/2018
160564,Sherwood,XXX,XXX,XXX,XXX,XXX,XXX,NA,03/08/2018
160568,Wilsonville,XXX,XXX,XXX,XXX,XXX,XXX,NA,NA
160572,Wilsonville,XXX,XXX,XXX,XXX,XXX,XXX,NA,08/03/2016
160576,Beaverton,XXX,XXX,XXX,XXX,XXX,XXX,ML,13/01/2016
160578,Wilsonville,XXX,XXX,XXX,XXX,XXX,XXX,NA,NA
160590,Riverdale,XXX,XXX,XXX,XXX,XXX,XXX,NA,17/03/2018
160591,Beaverton,XXX,XXX,XXX,XXX,XXX,XXX,NA,NA
160592,Wilsonville,XXX,XXX,XXX,XXX,XXX,XXX,NA,NA
160594,Beaverton,XXX,XXX,XXX,XXX,XXX,XXX,NA,06/07/2018
160598,Beaverton,XXX,XXX,XXX,XXX,XXX,XXX,FF,31/01/2017
160601,Lake Oswego,XXX,XXX,XXX,XXX,XXX,XXX,FF,27/05/2017
160602,Camas,XXX,XXX,XXX,XXX,XXX,XXX,NA,NA
160605,Ridgefield,XXX,XXX,XXX,XXX,XXX,XXX,NA,NA
160613,Beaverton,XXX,XXX,XXX,XXX,XXX,XXX,NA,NA
160625,Ridgefield,XXX,XXX,XXX,XXX,XXX,XXX,NA,NA
160651,Sherwood,XXX,XXX,XXX,XXX,XXX,XXX,NA,NA
160653,Sherwood,XXX,XXX,XXX,XXX,XXX,XXX,NA,02/11/2016
160655,Wilsonville,XXX,XXX,XXX,XXX,XXX,XXX,ML,08/11/2016
160656,Wilsonville,XXX,XXX,XXX,XXX,XXX,XXX,NA,NA
160657,Ridgefield,XXX,XXX,XXX,XXX,XXX,XXX,NA,NA
160663,Sherwood,XXX,XXX,XXX,XXX,XXX,XXX,NA,NA
160664,St. Paul,XXX,XXX,XXX,XXX,XXX,XXX,AD,01/03/2016
160667,Camas,XXX,XXX,XXX,XXX,XXX,XXX,NA,23/07/2016
160669,Wilsonville,XXX,XXX,XXX,XXX,XXX,XXX,ML,NA
160670,St. Paul,XXX,XXX,XXX,XXX,XXX,XXX,NA,27/11/2016
160671,Wilsonville,XXX,XXX,XXX,XXX,XXX,XXX,NA,18/07/2018
160673,Wilsonville,XXX,XXX,XXX,XXX,XXX,XXX,NA,NA
160679,Wilsonville,XXX,XXX,XXX,XXX,XXX,XXX,NA,NA
160685,Sherwood,XXX,XXX,XXX,XXX,XXX,XXX,ML,NA
160696,Camas,XXX,XXX,XXX,XXX,XXX,XXX,NA,NA
160699,Sherwood,XXX,XXX,XXX,XXX,XXX,XXX,AD,NA
160700,Lake Oswego,XXX,XXX,XXX,XXX,XXX,XXX,NA,21/09/2018
160701,Sherwood,XXX,XXX,XXX,XXX,XXX,XXX,NA,NA
160702,Wilsonville,XXX,XXX,XXX,XXX,XXX,XXX,NA,NA
160712,Sherwood,XXX,XXX,XXX,XXX,XXX,XXX,NA,NA
160714,Sherwood,XXX,XXX,XXX,XXX,XXX,XXX,NA,NA
160716,Ridgefield,XXX,XXX,XXX,XXX,XXX,XXX,NA,NA
160717,Riverdale,XXX,XXX,XXX,XXX,XXX,XXX,NA,NA
160719,St. Paul,XXX,XXX,XXX,XXX,XXX,XXX,NA,NA
160723,Camas,XXX,XXX,XXX,XXX,XXX,XXX,NA,18/03/2018
160725,Riverdale,XXX,XXX,XXX,XXX,XXX,XXX,NA,08/07/2016
160726,Beaverton,XXX,XXX,XXX,XXX,XXX,XXX,FF,NA
160727,Sherwood,XXX,XXX,XXX,XXX,XXX,XXX,NA,30/04/2016
160738,Ridgefield,XXX,XXX,XXX,XXX,XXX,XXX,NA,NA
160749,Wilsonville,XXX,XXX,XXX,XXX,XXX,XXX,NA,26/11/2016
160751,Camas,XXX,XXX,XXX,XXX,XXX,XXX,NA,14/05/2018
160753,Beaverton,XXX,XXX,XXX,XXX,XXX,XXX,NA,03/11/2018
160756,Ridgefield,XXX,XXX,XXX,XXX,XXX,XXX,NA,NA
160757,Wilsonville,XXX,XXX,XXX,XXX,XXX,XXX,NA,NA
160758,Wilsonville,XXX,XXX,XXX,XXX,XXX,XXX,NA,NA
160759,Beaverton,XXX,XXX,XXX,XXX,XXX,XXX,NA,NA
160760,Riverdale,XXX,XXX,XXX,XXX,XXX,XXX,NA,21/06/2017
160762,Wilsonville,XXX,XXX,XXX,XXX,XXX,XXX,NA,NA
160763,Lake Oswego,XXX,XXX,XXX,XXX,XXX,XXX,NA,NA
160764,Sherwood,XXX,XXX,XXX,XXX,XXX,XXX,ML,09/02/2016
160774,Camas,XXX,XXX,XXX,XXX,XXX,XXX,FF,NA
160775,Sherwood,XXX,XXX,XXX,XXX,XXX,XXX,NA,NA
160782,St. Paul,XXX,XXX,XXX,XXX,XXX,XXX,NA,15/08/2018
160784,Beaverton,XXX,XXX,XXX,XXX,XXX,XXX,NA,NA
160785,Lake Oswego,XXX,XXX,XXX,XXX,XXX,XXX,NA,NA
160786,Riverdale,XXX,XXX,XXX,XXX,XXX,XXX,NA,09/04/2017
160788,Beaverton,XXX,XXX,XXX,XXX,XXX,XXX,NA,26/08/2016
160793,Sherwood,XXX,XXX,XXX,XXX,XXX,XXX,NA,NA
160794,Sherwood,XXX,XXX,XXX,XXX,XXX,XXX,NA,01/04/2018
160799,Ridgefield,XXX,XXX,XXX,XXX,XXX,XXX,NA,NA
160801,Wilsonville,XXX,XXX,XXX,XXX,XXX,XXX,NA,NA
160804,Lake Oswego,XXX,XXX,XXX,XXX,XXX,XXX,NA,NA
160809,St. Paul,XXX,XXX,XXX,XXX,XXX,XXX,NA,NA
160814,Sherwood,XXX,XXX,XXX,XXX,XXX,XXX,NA,NA
160815,St. Paul,XXX,XXX,XXX,XXX,XXX,XXX,NA,NA
160823,Sherwood,XXX,XXX,XXX,XXX,XXX,XXX,NA,12/08/2018
160827,Riverdale,XXX,XXX,XXX,XXX,XXX,XXX,NA,NA
160830,Beaverton,XXX,XXX,XXX,XXX,XXX,XXX,ML,NA
160832,Lake Oswego,XXX,XXX,XXX,XXX,XXX,XXX,NA,NA
160837,Sherwood,XXX,XXX,XXX,XXX,XXX,XXX,NA,23/08/2018
160838,Camas,XXX,XXX,XXX,XXX,XXX,XXX,NA,29/04/2018
160839,Wilsonville,XXX,XXX,XXX,XXX,XXX,XXX,ML,NA
160842,St. Paul,XXX,XXX,XXX,XXX,XXX,XXX,AD,NA
160843,Beaverton,XXX,XXX,XXX,XXX,XXX,XXX,NA,NA
160845,Ridgefield,XXX,XXX,XXX,XXX,XXX,XXX,NA,22/10/2018
160849,Sherwood,XXX,XXX,XXX,XXX,XXX,XXX,FF,NA
160851,Camas,XXX,XXX,XXX,XXX,XXX,XXX,NA,NA
160854,St. Paul,XXX,XXX,XXX,XXX,XXX,XXX,ML,NA
160855,Camas,XXX,XXX,XXX,XXX,XXX,XXX,NA,NA
160863,St. Paul,XXX,XXX,XXX,XXX,XXX,XXX,NA,17/07/2017
160866,St. Paul,XXX,XXX,XXX,XXX,XXX,XXX,NA,18/07/2017
160869,Riverdale,XXX,XXX,XXX,XXX,XXX,XXX,NA,24/08/2016
160870,Beaverton,XXX,XXX,XXX,XXX,XXX,XXX,NA,NA
160871,Camas,XXX,XXX,XXX,XXX,XXX,XXX,NA,27/11/2017
160874,Sherwood,XXX,XXX,XXX,XXX,XXX,XXX,NA,NA
160875,Ridgefield,XXX,XXX,XXX,XXX,XXX,XXX,NA,NA
160879,Beaverton,XXX,XXX,XXX,XXX,XXX,XXX,NA,NA
160880,Beaverton,XXX,XXX,XXX,XXX,XXX,XXX,AD,NA
160885,Beaverton,XXX,XXX,XXX,XXX,XXX,XXX,NA,NA
160887,Wilsonville,XXX,XXX,XXX,XXX,XXX,XXX,ML,02/07/2018
160890,Lake Oswego,XXX,XXX,XXX,XXX,XXX,XXX,NA,NA
160892,Wilsonville,XXX,XXX,XXX,XXX,XXX,XXX,NA,17/08/2018
160895,Ridgefield,XXX,XXX,XXX,XXX,XXX,XXX,NA,28/07/2017
160896,Sherwood,XXX,XXX,XXX,XXX,XXX,XXX,AD,NA
160901,Sherwood,XXX,XXX,XXX,XXX,XXX,XXX,ML,NA
160903,Riverdale,XXX,XXX,XXX,XXX,XXX,XXX,NA,29/03/2018
160904,Ridgefield,XXX,XXX,XXX,XXX,XXX,XXX,NA,NA
160910,Lake Oswego,XXX,XXX,XXX,XXX,XXX,XXX,NA,03/07/2018
160913,Wilsonville,XXX,XXX,XXX,XXX,XXX,XXX,NA,NA
160915,Lake Oswego,XXX,XXX,XXX,XXX,XXX,XXX,NA,NA
160919,Wilsonville,XXX,XXX,XXX,XXX,XXX,XXX,NA,NA
160924,Ridgefield,XXX,XXX,XXX,XXX,XXX,XXX,NA,NA
160927,Sherwood,XXX,XXX,XXX,XXX,XXX,XXX,NA,NA
160930,Riverdale,XXX,XXX,XXX,XXX,XXX,XXX,NA,20/06/2017
160935,Camas,XXX,XXX,XXX,XXX,XXX,XXX,ML,NA
160938,Beaverton,XXX,XXX,XXX,XXX,XXX,XXX,NA,NA
160939,Ridgefield,XXX,XXX,XXX,XXX,XXX,XXX,NA,06/04/2017
160944,Ridgefield,XXX,XXX,XXX,XXX,XXX,XXX,NA,NA
160950,St. Paul,XXX,XXX,XXX,XXX,XXX,XXX,NA,NA
160951,Sherwood,XXX,XXX,XXX,XXX,XXX,XXX,NA,04/07/2016
160956,Lake Oswego,XXX,XXX,XXX,XXX,XXX,XXX,FF,NA
